i,global_step,source,reward,done,mask,grasp_penalty,action_absmax,action_saturation,gripper_action,gripper_label,action_dx,action_dy,action_dz,action_dr,action_dp,action_dyaw,action_dx_mm,action_dy_mm,action_dz_mm,action_dr_deg,action_dp_deg,action_dyaw_deg,saved_available,saved_dx,saved_dy,saved_dz,saved_dr,saved_dp,saved_dyaw,saved_dx_mm,saved_dy_mm,saved_dz_mm,saved_dr_deg,saved_dp_deg,saved_dyaw_deg,saved_minus_action_norm_absmax,saved_minus_action_norm_l2,saved_minus_action_pos_l2_mm,saved_minus_action_rot_l2_deg,live_available,live_dx,live_dy,live_dz,live_dr,live_dp,live_dyaw,live_dx_mm,live_dy_mm,live_dz_mm,live_dr_deg,live_dp_deg,live_dyaw_deg,live_minus_action_norm_absmax,live_minus_action_norm_l2,live_minus_action_pos_l2_mm,live_minus_action_rot_l2_deg,live_minus_saved_norm_absmax,live_minus_saved_norm_l2,live_minus_saved_pos_l2_mm,live_minus_saved_rot_l2_deg,saved_gripper_before,saved_gripper_after,live_gripper_before,live_gripper_after,env_mapped_hw,env_reason,env_feedback_before,env_mem_before,env_mem_after,critic_q_mean,critic_q_min,grasp_q_selected
20,20,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.008036941289901733,0.05896538496017456,-0.023302435874938965,0.06283383071422577,0.018157927319407463,-0.028319386765360832,-0.16073882579803467,1.1793076992034912,-0.4660487174987793,0.14400452375411987,0.04161490127444267,-0.06490325182676315,0.06283383071422577,0.09573035687208176,1.2782038450241089,0.1633448302745819,0.06283383071422577,0.09573035687208176,1.2782038450241089,0.1633448302745819,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.12137791514396667,-0.6883401274681091,-0.542366623878479
21,21,vr,0.0,False,1.0,0.0,0.005186468828469515,False,0.0,hold(0),-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186468828469515,6.421708942383475e-09,-0.0011806427501142025,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.01188651006668806,1.4717472573977375e-08,-0.0027058336418122053,True,-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186476279050112,6.14206774329773e-09,-0.0011806284310296178,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.011886526830494404,1.4076581678068578e-08,-0.0027058010455220938,1.4319084584712982e-08,1.614390043869207e-08,0.0,3.6999093566691954e-08,True,0.020975619554519653,-0.03761798143386841,-0.008127093315124512,-0.06361383199691772,-0.01794823631644249,-0.00285724108107388,0.41951239109039307,-0.7523596286773682,-0.16254186630249023,-0.145792156457901,-0.04113432392477989,-0.006548313889652491,0.06880030035972595,0.08574540913105011,0.9578816890716553,0.16300110518932343,0.06880030781030655,0.0857454165816307,0.9578816890716553,0.1630011349916458,17.725648880004883,17.725648880004883,17.806921005249023,17.82169532775879,,,,,,-0.027253344655036926,-0.4245487153530121,-0.8070037364959717
22,22,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.007618963718414307,0.0669717788696289,-0.022017955780029297,0.07735231518745422,0.011819837614893913,-0.031546901911497116,-0.15237927436828613,1.3394355773925781,-0.44035911560058594,0.17727842926979065,0.0270890723913908,-0.07230017334222794,0.07735231518745422,0.11021050065755844,1.4181760549545288,0.1933617740869522,0.07735231518745422,0.11021050065755844,1.4181760549545288,0.1933617740869522,17.725648880004883,17.725648880004883,17.82169532775879,17.806921005249023,,,,,,-0.10286843776702881,-0.4578286409378052,-0.21303778886795044
23,23,vr,0.0,False,1.0,0.0,0.005186468828469515,False,0.0,hold(0),8.568167686462402e-05,-0.004692375659942627,0.00037476420402526855,-0.005186468828469515,-6.421708942383475e-09,0.0011806427501142025,0.0017136335372924805,-0.09384751319885254,0.007495284080505371,-0.01188651006668806,-1.4717472573977375e-08,0.0027058336418122053,True,8.568167686462402e-05,-0.004692375659942627,0.00037476420402526855,-0.005186476279050112,-6.14206774329773e-09,0.0011806284310296178,0.0017136335372924805,-0.09384751319885254,0.007495284080505371,-0.011886526830494404,-1.4076581678068578e-08,0.0027058010455220938,1.4319084584712982e-08,1.614390043869207e-08,0.0,3.6999093566691954e-08,True,0.019069015979766846,-0.03632456064224243,-0.009140372276306152,-0.0635237768292427,-0.018338467925786972,-0.00655365688726306,0.3813803195953369,-0.7264912128448486,-0.18280744552612305,-0.1455857753753662,-0.042028672993183136,-0.015019874088466167,0.05833730846643448,0.07246281951665878,0.761971116065979,0.14126606285572052,0.05833730101585388,0.07246281206607819,0.761971116065979,0.14126604795455933,17.725648880004883,17.725648880004883,17.806921005249023,17.82169532775879,,,,,,-0.06029824912548065,-0.35171759128570557,-0.40903544425964355
24,24,vr,0.0,False,1.0,0.0,0.005186468828469515,False,0.0,hold(0),-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186468828469515,6.421708942383475e-09,-0.0011806427501142025,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.01188651006668806,1.4717472573977375e-08,-0.0027058336418122053,True,-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186476279050112,6.14206774329773e-09,-0.0011806284310296178,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.011886526830494404,1.4076581678068578e-08,-0.0027058010455220938,1.4319084584712982e-08,1.614390043869207e-08,0.0,3.6999093566691954e-08,True,-0.006829947233200073,0.04995465278625488,-0.022316724061965942,0.05364089459180832,0.015075727365911007,-0.02412239834666252,-0.13659894466400146,0.9990930557250977,-0.44633448123931885,0.12293586134910583,0.034551020711660385,-0.055284466594457626,0.04845442622900009,0.07534614205360413,1.0150090456008911,0.1276332437992096,0.048454418778419495,0.07534614205360413,1.0150090456008911,0.1276332437992096,17.725648880004883,17.725648880004883,17.82169532775879,17.806921005249023,,,,,,-0.07101649045944214,-0.25565385818481445,-0.6298214197158813
25,25,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.016086548566818237,-0.019288063049316406,-0.006037205457687378,-0.03431466221809387,-0.014021756127476692,-0.011225788854062557,0.32173097133636475,-0.3857612609863281,-0.12074410915374756,-0.07864341139793396,-0.0321354977786541,-0.025727612897753716,0.03431466221809387,0.046555109322071075,0.5166253447532654,0.08876590430736542,0.03431466221809387,0.046555109322071075,0.5166253447532654,0.08876590430736542,17.725648880004883,17.725648880004883,17.806921005249023,17.82169532775879,,,,,,-0.1763242781162262,-0.41973358392715454,-0.5220051407814026
26,26,vr,0.0,False,1.0,0.0,0.005186468828469515,False,0.0,hold(0),8.568167686462402e-05,-0.004692375659942627,0.00037476420402526855,-0.005186468828469515,-6.421708942383475e-09,0.0011806427501142025,0.0017136335372924805,-0.09384751319885254,0.007495284080505371,-0.01188651006668806,-1.4717472573977375e-08,0.0027058336418122053,True,8.568167686462402e-05,-0.004692375659942627,0.00037476420402526855,-0.005186476279050112,-6.14206774329773e-09,0.0011806284310296178,0.0017136335372924805,-0.09384751319885254,0.007495284080505371,-0.011886526830494404,-1.4076581678068578e-08,0.0027058010455220938,1.4319084584712982e-08,1.614390043869207e-08,0.0,3.6999093566691954e-08,True,-0.004783272743225098,0.04237741231918335,-0.021042674779891968,0.0354188047349453,0.01341539528220892,-0.03434886410832405,-0.09566545486450195,0.847548246383667,-0.42085349559783936,0.08117391169071198,0.030745817348361015,-0.0787217989563942,0.04706978797912598,0.07608603686094284,1.0388413667678833,0.1274205893278122,0.04706978797912598,0.07608603686094284,1.0388413667678833,0.1274205893278122,17.725648880004883,17.725648880004883,17.82169532775879,17.806921005249023,,,,,,0.0007358342409133911,-0.3285035490989685,-0.4558711051940918
27,27,vr,0.0,False,1.0,0.0,0.005186468828469515,False,0.0,hold(0),-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186468828469515,6.421708942383475e-09,-0.0011806427501142025,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.01188651006668806,1.4717472573977375e-08,-0.0027058336418122053,True,-8.568167686462402e-05,0.004692375659942627,-0.00037476420402526855,0.005186476279050112,6.14206774329773e-09,-0.0011806284310296178,-0.0017136335372924805,0.09384751319885254,-0.007495284080505371,0.011886526830494404,1.4076581678068578e-08,-0.0027058010455220938,1.4319084584712982e-08,1.614390043869207e-08,0.0,3.6999093566691954e-08,True,0.02174079418182373,-0.02129077911376953,-0.006902962923049927,-0.03666360303759575,-0.021151572465896606,-0.016049783676862717,0.4348158836364746,-0.4258155822753906,-0.13805925846099854,-0.08402678370475769,-0.04847583547234535,-0.03678339347243309,0.041850071400403976,0.060116931796073914,0.6911256909370422,0.11274106800556183,0.04185007885098457,0.06011694297194481,0.6911256909370422,0.11274108290672302,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.08746631443500519,-0.46232888102531433,-0.36754652857780457
28,28,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.011985749006271362,0.0602230429649353,-0.01905187964439392,0.05530212074518204,0.024257518351078033,-0.026695439592003822,-0.23971498012542725,1.204460859298706,-0.3810375928878784,0.1267431229352951,0.05559413507580757,-0.061181437224149704,0.0602230429649353,0.09215663373470306,1.2858377695083618,0.15131984651088715,0.0602230429649353,0.09215663373470306,1.2858377695083618,0.15131984651088715,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.04728055000305176,-0.349886953830719,-0.4686875641345978
29,29,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.025721639394760132,-0.028440356254577637,-0.0073052942752838135,-0.04514945298433304,-0.022612858563661575,-0.016698302701115608,0.5144327878952026,-0.5688071250915527,-0.14610588550567627,-0.103474922478199,-0.05182485282421112,-0.038269687443971634,0.04514945298433304,0.06597326695919037,0.7807237505912781,0.12189111858606339,0.04514945298433304,0.06597326695919037,0.7807237505912781,0.12189111858606339,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.026371419429779053,-0.3425852060317993,-0.3538840413093567
30,30,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0010721385478973389,0.036785006523132324,-0.012680143117904663,0.03528202325105667,0.0044844490475952625,-0.020741142332553864,-0.021442770957946777,0.7357001304626465,-0.25360286235809326,0.080860435962677,0.010277599096298218,-0.04753519222140312,0.036785006523132324,0.05665861442685127,0.7784785628318787,0.09435907006263733,0.036785006523132324,0.05665861442685127,0.7784785628318787,0.09435907006263733,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.10197128355503082,-0.31817901134490967,-0.2699286937713623
31,31,vr,0.0,False,1.0,0.0,0.003772228956222534,False,0.0,hold(0),0.003772228956222534,0.0024780631065368652,-0.001220405101776123,0.0020346930250525475,-0.0014445135602727532,-0.003009364241734147,0.07544457912445068,0.049561262130737305,-0.02440810203552246,0.004663172643631697,-0.0033105809707194567,-0.006896954495459795,True,0.003772228956222534,0.0024780631065368652,-0.001220405101776123,0.0020346930250525475,-0.0014445135602727532,-0.003009364241734147,0.07544457912445068,0.049561262130737305,-0.02440810203552246,0.004663172643631697,-0.0033105809707194567,-0.006896954495459795,0.0,0.0,0.0,0.0,True,0.01583769917488098,-0.012010335922241211,-0.010966509580612183,-0.029530420899391174,-0.008702530525624752,-0.012665518559515476,0.31675398349761963,-0.24020671844482422,-0.21933019161224365,-0.06767873466014862,-0.019944731146097183,-0.02902722917497158,0.031565114855766296,0.039909303188323975,0.4244883060455322,0.07745835185050964,0.031565114855766296,0.039909303188323975,0.4244883060455322,0.07745835185050964,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,0.06001743674278259,-0.34192579984664917,-0.38347503542900085
32,32,vr,0.0,False,1.0,0.0,0.07862655818462372,False,0.0,hold(0),0.010727345943450928,0.027643144130706787,-0.02492368221282959,-0.07862655818462372,-0.03377809375524521,-0.0058717019855976105,0.21454691886901855,0.5528628826141357,-0.4984736442565918,-0.1801987886428833,-0.07741368561983109,-0.013456949032843113,True,0.010727345943450928,0.027643144130706787,-0.02492368221282959,-0.07862655818462372,-0.03377809375524521,-0.0058717019855976105,0.21454691886901855,0.5528628826141357,-0.4984736442565918,-0.1801987886428833,-0.07741368561983109,-0.013456949032843113,0.0,0.0,0.0,0.0,True,0.0014103949069976807,0.04137158393859863,-0.01928284764289856,0.031331174075603485,0.005410488694906235,-0.03227583318948746,0.028207898139953613,0.8274316787719727,-0.3856569528579712,0.07180576026439667,0.012399925850331783,-0.07397076487541199,0.1099577322602272,0.12095751613378525,0.350482314825058,0.27428942918777466,0.1099577322602272,0.12095751613378525,0.350482314825058,0.27428942918777466,17.725648880004883,17.725648880004883,17.806921005249023,17.82169532775879,,,,,,-0.0434240847826004,-0.47946101427078247,-0.47396767139434814
33,33,vr,0.0,False,1.0,0.0,0.33613651990890503,False,0.0,hold(0),-0.014268606901168823,-0.007827579975128174,-0.02224743366241455,-0.33613651990890503,-0.13589081168174744,0.1048928052186966,-0.28537213802337646,-0.15655159950256348,-0.444948673248291,-0.7703681588172913,-0.31143879890441895,0.24039658904075623,True,-0.014268606901168823,-0.007827579975128174,-0.02224743366241455,-0.33613651990890503,-0.13589081168174744,0.1048928052186966,-0.28537213802337646,-0.15655159950256348,-0.444948673248291,-0.7703681588172913,-0.31143879890441895,0.24039658904075623,0.0,0.0,0.0,0.0,True,0.01551806926727295,0.02083033323287964,-0.0325910747051239,-0.09438669681549072,-0.04327181354165077,-0.006030710879713297,0.310361385345459,0.4166066646575928,-0.651821494102478,-0.21631836891174316,-0.09917169064283371,-0.013821369968354702,0.2417498230934143,0.2848522365093231,0.8521767854690552,0.6454883813858032,0.2417498230934143,0.2848522365093231,0.8521767854690552,0.6454883813858032,17.725648880004883,17.725648880004883,17.82169532775879,17.82169532775879,,,,,,-0.030921638011932373,-0.24403148889541626,-0.265234112739563
34,34,vr,0.0,False,1.0,0.0,0.2433982491493225,False,0.0,hold(0),-0.0244140625,0.016102194786071777,-0.02078115940093994,-0.2433982491493225,-0.1040332168340683,0.07607071846723557,-0.48828125,0.32204389572143555,-0.41562318801879883,-0.5578276515007019,-0.2384265512228012,0.17434123158454895,True,-0.0244140625,0.016102194786071777,-0.02078115940093994,-0.2433982491493225,-0.1040332168340683,0.07607071846723557,-0.48828125,0.32204389572143555,-0.41562318801879883,-0.5578276515007019,-0.2384265512228012,0.17434123158454895,0.0,0.0,0.0,0.0,True,-0.0009678304195404053,0.001239776611328125,-0.013186782598495483,-0.13097518682479858,-0.057335007935762405,0.04176778718829155,-0.019356608390808105,0.0247955322265625,-0.26373565196990967,-0.3001730144023895,-0.1314021497964859,0.09572470933198929,0.11242306232452393,0.1297098696231842,0.5756012201309204,0.2898632287979126,0.11242306232452393,0.1297098696231842,0.5756012201309204,0.2898632287979126,17.725648880004883,17.725648880004883,17.82169532775879,17.806921005249023,,,,,,-0.16453588008880615,-0.2600843906402588,-0.3624882698059082
35,35,vr,0.0,False,1.0,0.0,0.3120875954627991,False,0.0,hold(0),-0.038570910692214966,0.0034332275390625,-0.008957833051681519,-0.3120875954627991,-0.11701778322458267,0.08813057839870453,-0.7714182138442993,0.06866455078125,-0.17915666103363037,-0.7152521014213562,-0.26818498969078064,0.20198039710521698,True,-0.038570910692214966,0.0034332275390625,-0.008957833051681519,-0.3120875954627991,-0.11701778322458267,0.08813057839870453,-0.7714182138442993,0.06866455078125,-0.17915666103363037,-0.7152521014213562,-0.26818498969078064,0.20198039710521698,0.0,0.0,0.0,0.0,True,-0.002306699752807617,0.04718899726867676,-0.021219253540039062,-0.10416938364505768,-0.053338196128606796,0.008460777811706066,-0.046133995056152344,0.9437799453735352,-0.42438507080078125,-0.23873862624168396,-0.12224213033914566,0.01939067244529724,0.2079182118177414,0.23877258598804474,1.1627558469772339,0.5307573676109314,0.2079182118177414,0.23877258598804474,1.1627558469772339,0.5307573676109314,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.3797292709350586,-0.42040249705314636,0.06318554282188416
36,36,vr,0.0,False,1.0,0.0,0.1856134831905365,False,0.0,hold(0),-0.08443593978881836,0.015166401863098145,-0.007789582014083862,-0.1856134831905365,-0.027666212990880013,0.07468295842409134,-1.6887187957763672,0.3033280372619629,-0.15579164028167725,-0.4253947138786316,-0.06340628862380981,0.1711607277393341,True,-0.08443593978881836,0.015166401863098145,-0.007789582014083862,-0.18561354279518127,-0.02766622044146061,0.07468294352293015,-1.6887187957763672,0.3033280372619629,-0.15579164028167725,-0.4253949224948883,-0.06340630352497101,0.17116069793701172,5.960464477539063e-08,6.188916756855178e-08,0.0,1.4183952146140655e-07,True,0.0005222856998443604,-0.0291287899017334,-0.013168156147003174,-0.17867694795131683,-0.06675534695386887,0.03454102575778961,0.010445713996887207,-0.582575798034668,-0.2633631229400635,-0.40949738025665283,-0.15299198031425476,0.07916219532489777,0.08495822548866272,0.11133886873722076,1.9192595481872559,0.12939107418060303,0.08495822548866272,0.11133886128664017,1.9192595481872559,0.12939105927944183,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.14876028895378113,-0.2851044535636902,-0.13475164771080017
37,37,vr,0.0,False,1.0,0.0,0.03845393657684326,False,0.0,hold(0),-0.03845393657684326,0.013677775859832764,-0.008068978786468506,0.013692074455320835,0.034937385469675064,0.010926784947514534,-0.7690787315368652,0.2735555171966553,-0.16137957572937012,0.03137992322444916,0.08007059246301651,0.025042343884706497,True,-0.03845393657684326,0.013677775859832764,-0.008068978786468506,0.013692074455320835,0.034937381744384766,0.010926784947514534,-0.7690787315368652,0.2735555171966553,-0.16137957572937012,0.03137992322444916,0.08007057756185532,0.025042343884706497,3.725290298461914e-09,3.725290298461914e-09,0.0,8.537735851632533e-09,True,-0.0765778124332428,0.07067620754241943,-0.03839060664176941,-0.004010121803730726,0.036333657801151276,-0.00018525842460803688,-1.531556248664856,1.4135241508483887,-0.7678121328353882,-0.009190522134304047,0.0832706019282341,-0.00042458102689124644,0.05699843168258667,0.0778488740324974,1.4995535612106323,0.04800796881318092,0.05699843168258667,0.0778488740324974,1.4995535612106323,0.04800797253847122,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.003729008138179779,-0.03182172775268555,-0.5716239213943481
38,38,vr,0.0,False,1.0,0.0,0.16376528143882751,False,0.0,hold(0),-0.07618367671966553,0.027865171432495117,0.0022821128368377686,0.16376528143882751,0.08663327246904373,-0.007992442697286606,-1.5236735343933105,0.5573034286499023,0.04564225673675537,0.3753223419189453,0.1985488384962082,-0.0183173269033432,True,-0.07618367671966553,0.027865171432495117,0.0022821128368377686,0.16376535594463348,0.08663327991962433,-0.00799243152141571,-1.5236735343933105,0.5573034286499023,0.04564225673675537,0.37532252073287964,0.19854885339736938,-0.01831730268895626,7.450580596923828e-08,7.570684346092094e-08,0.0,1.735072885367117e-07,True,0.04881247878074646,-0.02164393663406372,0.004120171070098877,0.0035221867728978395,-0.028359349817037582,-0.03355870023369789,0.9762495756149292,-0.4328787326812744,0.08240342140197754,0.008072257041931152,-0.06499483436346054,-0.07691086828708649,0.16024309396743774,0.24006947875022888,2.689131498336792,0.455808162689209,0.1602431684732437,0.24006953835487366,2.689131498336792,0.4558083415031433,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.18864205479621887,-0.3024043142795563,-0.47107693552970886
39,39,vr,0.0,False,1.0,0.0,0.30361616611480713,False,0.0,hold(0),-0.09863302111625671,0.030268728733062744,0.009372085332870483,0.30361616611480713,0.17568551003932953,-0.08242490142583847,-1.9726604223251343,0.6053745746612549,0.18744170665740967,0.6958369612693787,0.40264150500297546,-0.18890395760536194,True,-0.09863302111625671,0.030268728733062744,0.009372085332870483,0.30361616611480713,0.17568551003932953,-0.08242490142583847,-1.9726604223251343,0.6053745746612549,0.18744170665740967,0.6958369612693787,0.40264150500297546,-0.18890395760536194,0.0,0.0,0.0,0.0,True,-0.08932128548622131,0.07698982954025269,-0.03835856914520264,0.15118922293186188,0.10568904876708984,-0.02063584141433239,-1.7864257097244263,1.5397965908050537,-0.7671713829040527,0.3465001583099365,0.24222144484519958,-0.04729386419057846,0.15242694318294525,0.19104750454425812,1.348745346069336,0.40966352820396423,0.15242694318294525,0.19104750454425812,1.348745346069336,0.40966352820396423,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.10203627496957779,-0.14114445447921753,-0.36031103134155273
40,40,vr,0.0,False,1.0,0.0,0.25612303614616394,False,0.0,hold(0),-0.028529763221740723,0.02548694610595703,0.03376081585884094,0.25612303614616394,0.07162881642580032,-0.007063192781060934,-0.5705952644348145,0.5097389221191406,0.6752163171768188,0.5869907140731812,0.16416114568710327,-0.016187645494937897,True,-0.028529763221740723,0.02548694610595703,0.03376081585884094,0.25612303614616394,0.07162881642580032,-0.007063192781060934,-0.5705952644348145,0.5097389221191406,0.6752163171768188,0.5869907140731812,0.16416114568710327,-0.016187645494937897,0.0,0.0,0.0,0.0,True,-0.010547786951065063,-0.004793703556060791,-0.0032283365726470947,0.1338588148355484,0.04784928262233734,-0.07739870250225067,-0.21095573902130127,-0.09587407112121582,-0.0645667314529419,0.3067817687988281,0.10966246575117111,-0.17738474905490875,0.12226422131061554,0.15188665688037872,1.0214630365371704,0.32782870531082153,0.12226422131061554,0.15188665688037872,1.0214630365371704,0.32782870531082153,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.1260823905467987,-0.174896240234375,-0.08246836066246033
